"","Entropy1","Complexity1","Entropy2","Complexity2","Entropy3","Complexity3","Entropy4","Complexity4"
"33",0.683893926086695,0.459105355720826,0,0,0,0,0,0
"34",0.685594565574024,0.459459327514521,0,0,0,0,0,0
"35",0.682561865326086,0.459451751879013,0,0,0,0,0,0
"36",0.682891534107243,0.459115675795267,0,0,0,0,0,0
"37",0.68084651215127,0.45753468944826,0,0,0,0,0,0
"38",0.684256346052983,0.459243817964653,0,0,0,0,0,0
"39",0.67998272085323,0.458672785812352,0,0,0,0,0,0
"40",0.682801805312438,0.457961966577533,0,0,0,0,0,0
"41",0.682623532357244,0.459558139882862,0,0,0,0,0,0
"42",0.681987013702199,0.459290376114668,0,0,0,0,0,0
"43",0.684688500797411,0.460891820232121,0,0,0,0,0,0
"44",0.681141590805827,0.458151899912314,0,0,0,0,0,0
"45",0.68611744921151,0.459512074116408,0,0,0,0,0,0
"46",0.680379720018126,0.458779785841525,0,0,0,0,0,0
"47",0.679770709667332,0.458795439551117,0,0,0,0,0,0
"48",0.680866899236152,0.458982801214675,0,0,0,0,0,0
"49",0.686765371118342,0.459804828435219,0,0,0,0,0,0
"50",0.682447118728361,0.457808717670902,0,0,0,0,0,0
"51",0.687086016262456,0.458213301383604,0,0,0,0,0,0
"52",0.681044589073477,0.457579584180406,0,0,0,0,0,0
"53",0.684775762041337,0.458336333656196,0,0,0,0,0,0
"54",0.683339086327297,0.459030858635259,0,0,0,0,0,0
"55",0.684548192142953,0.458134310906541,0,0,0,0,0,0
"56",0.681816583483464,0.458586180254101,0,0,0,0,0,0
"57",0.681366460643027,0.459179435774451,0,0,0,0,0,0
"58",0.68212071138416,0.458070121840628,0,0,0,0,0,0
"59",0.68314113412241,0.459735447137609,0,0,0,0,0,0
"60",0.683048040519,0.45841313447848,0,0,0,0,0,0
"61",0.686065298139436,0.45914676722043,0,0,0,0,0,0
"62",0.684849552889783,0.461156491854774,0,0,0,0,0,0
"63",0.685323752574348,0.458884468454773,0,0,0,0,0,0
"64",0.682905746146863,0.459291024099546,0,0,0,0,0,0
"65",0.68309806424197,0.458625893216009,0,0,0,0,0,0
"66",0.683096477742818,0.458552460027153,0,0,0,0,0,0
"67",0.680881974169838,0.459031786681821,0,0,0,0,0,0
"68",0.682910483533209,0.459747539184355,0,0,0,0,0,0
"69",0.683143815168491,0.460030017058035,0,0,0,0,0,0
"70",0.682463987910197,0.459197234921117,0,0,0,0,0,0
"71",0.685999646180379,0.459435744148542,0,0,0,0,0,0
"72",0.68090622718197,0.456931919801077,0,0,0,0,0,0
"73",0.681185537367909,0.459227170938865,0,0,0,0,0,0
"74",0.681650746388968,0.459415522437911,0,0,0,0,0,0
"75",0.685525340806063,0.457860455572414,0,0,0,0,0,0
"76",0.682655346461937,0.45953087099375,0,0,0,0,0,0
"77",0.684350117510065,0.458660832604061,0,0,0,0,0,0
"78",0.684778811402215,0.459457321365236,0,0,0,0,0,0
"79",0.682679796212632,0.458116244372748,0,0,0,0,0,0
"80",0.683279251542806,0.459775317801977,0,0,0,0,0,0
"81",0.681898591423011,0.458902773489886,0,0,0,0,0,0
"82",0.680891578978908,0.459696863065667,0,0,0,0,0,0
"83",0.685700674396334,0.458903855482439,0,0,0,0,0,0
"84",0.681536750530466,0.458144996159452,0,0,0,0,0,0
"85",0.687878657647442,0.460126622187181,0,0,0,0,0,0
"86",0.68039221706008,0.458537573996858,0,0,0,0,0,0
"87",0.682743276813611,0.458542641499771,0,0,0,0,0,0
"88",0.684442619111111,0.460283233149853,0,0,0,0,0,0
"89",0.676243858023854,0.457831356750482,0,0,0,0,0,0
"90",0.680482986095913,0.458468497136476,0,0,0,0,0,0
"91",0.681407771607748,0.458602186890557,0,0,0,0,0,0
"92",0.680549447601108,0.45931167506209,0,0,0,0,0,0
"93",0.67860006089564,0.458656531037395,0,0,0,0,0,0
"94",0.683764162982368,0.457760672234056,0,0,0,0,0,0
"95",0.681442004039522,0.460207502107014,0,0,0,0,0,0
"96",0.682880620311159,0.459711285573061,0,0,0,0,0,0
"97",0.682742353712867,0.459322684216139,0,0,0,0,0,0
"98",0.683575768444255,0.45956364061077,0,0,0,0,0,0
"99",0.683346882971846,0.45907877591807,0,0,0,0,0,0
"100",0.682021967356209,0.457923380193427,0,0,0,0,0,0
