"","Entropy1","Complexity1","Entropy2","Complexity2","Entropy3","Complexity3","Entropy4","Complexity4"
"145",0,0,0,0,0.0313917527731984,0.0159369859257598,0,0
"146",0,0,0,0,0.0232784448883737,0.0121061552077236,0,0
"147",0,0,0,0,0.0306893223836975,0.015549775550102,0,0
"148",0,0,0,0,0.0242516286293399,0.0126341250655428,0,0
"149",0,0,0,0,0.0305536969150236,0.0154883438484479,0,0
"150",0,0,0,0,0.0226942788298221,0.0117907253803016,0,0
"151",0,0,0,0,0.0319605310718025,0.0162253788277542,0,0
"152",0,0,0,0,0.02536046196903,0.0132617258674911,0,0
"153",0,0,0,0,0.0302464940531458,0.0153124333171288,0,0
"154",0,0,0,0,0.0225106343519477,0.0116769534836123,0,0
"155",0,0,0,0,0.0295884525693793,0.0149630283856855,0,0
"156",0,0,0,0,0.0225216034624507,0.0116845120940499,0,0
"157",0,0,0,0,0.0310237632906701,0.0157352342227045,0,0
"158",0,0,0,0,0.0235734674700424,0.0122703169560939,0,0
"159",0,0,0,0,0.0306019720264954,0.0155260112549866,0,0
"160",0,0,0,0,0.0227716464208546,0.0118212108855357,0,0
"161",0,0,0,0,0.0314846889817158,0.0159823601310958,0,0
"162",0,0,0,0,0.0235236233708309,0.0122336233768703,0,0
"163",0,0,0,0,0.0309450469746365,0.0156892480183757,0,0
"164",0,0,0,0,0.0244241504797098,0.012730802582742,0,0
"165",0,0,0,0,0.0309841923084424,0.0157082481547483,0,0
"166",0,0,0,0,0.0226080911310781,0.0117419854853538,0,0
"167",0,0,0,0,0.0314642043297022,0.0159536870181363,0,0
"168",0,0,0,0,0.0237223993907156,0.0123500649704077,0,0
"169",0,0,0,0,0.0309898907861051,0.015719276406731,0,0
"170",0,0,0,0,0.0233401206000142,0.0121369111066459,0,0
"171",0,0,0,0,0.0312348571834392,0.0158545659393777,0,0
"172",0,0,0,0,0.0244848752888636,0.012766968689951,0,0
"173",0,0,0,0,0.0306507695898867,0.0155246301639057,0,0
"174",0,0,0,0,0.022744793712092,0.0118106519340793,0,0
"175",0,0,0,0,0.0306068916827247,0.015506146815751,0,0
"176",0,0,0,0,0.0235880285319404,0.0122709531802854,0,0
"177",0,0,0,0,0.0306556005627926,0.0155450140735256,0,0
"178",0,0,0,0,0.023263392715686,0.012093883183567,0,0
"179",0,0,0,0,0.0311891911874675,0.0158209364386905,0,0
"180",0,0,0,0,0.0234097967899322,0.0121732855618147,0,0
"181",0,0,0,0,0.0310928181503016,0.0157669743251908,0,0
"182",0,0,0,0,0.0238077001992329,0.0123928541693091,0,0
"183",0,0,0,0,0.0313699937925721,0.0159143091113468,0,0
"184",0,0,0,0,0.0234485552865096,0.012202792711392,0,0
"185",0,0,0,0,0.0302477129208722,0.0153300894351828,0,0
"186",0,0,0,0,0.0238868144588262,0.0124351212996482,0,0
"187",0,0,0,0,0.0301184304667386,0.015269054608003,0,0
"188",0,0,0,0,0.0234473182308711,0.0121980012828819,0,0
"189",0,0,0,0,0.0317364471482363,0.0161222875759105,0,0
"190",0,0,0,0,0.0241962008981542,0.0126180850567806,0,0
"191",0,0,0,0,0.0309141381766338,0.0156862427982661,0,0
"192",0,0,0,0,0.0232385824958661,0.0120818173225022,0,0
"193",0,0,0,0,0.031770838704046,0.0161130299963594,0,0
"194",0,0,0,0,0.023774851570164,0.012374612835479,0,0
"195",0,0,0,0,0.0310037178241144,0.0157129574597651,0,0
"196",0,0,0,0,0.0230852450074671,0.0119953648622541,0,0
"197",0,0,0,0,0.031381383863897,0.0159176522358864,0,0
"198",0,0,0,0,0.0238758728811364,0.0124290428575421,0,0
"199",0,0,0,0,0.0308402686882027,0.0156403798151146,0,0
"200",0,0,0,0,0.0227352578491358,0.0118104259833071,0,0
"201",0,0,0,0,0.0318869809494427,0.016202679706811,0,0
"202",0,0,0,0,0.0252796672725311,0.0132075473692138,0,0
"203",0,0,0,0,0.0314983101248796,0.0159808943903686,0,0
"204",0,0,0,0,0.0237182401523648,0.0123443081350472,0,0
"205",0,0,0,0,0.0307309070622826,0.0155882075234396,0,0
"206",0,0,0,0,0.0240638226881418,0.0125318422229393,0,0
"207",0,0,0,0,0.0313733881034822,0.0159155102198928,0,0
"208",0,0,0,0,0.0235726297100465,0.012265206831262,0,0
"209",0,0,0,0,0.0304332005047063,0.0154347745067872,0,0
"210",0,0,0,0,0.0236384828139915,0.0123017421972101,0,0
"211",0,0,0,0,0.0313365021041502,0.0158996002422384,0,0
"212",0,0,0,0,0.0236218153053808,0.012289138167153,0,0
"213",0,0,0,0,0.0307116563239372,0.0155632511700535,0,0
"214",0,0,0,0,0.0223242590569892,0.0115908200667868,0,0
"215",0,0,0,0,0.0311073036690961,0.0157729509850397,0,0
"216",0,0,0,0,0.0243566933432278,0.0126949045705568,0,0
"217",0,0,0,0,0.031012094398832,0.0157237708202106,0,0
"218",0,0,0,0,0.0231333015513382,0.0120182020645189,0,0
"219",0,0,0,0,0.0317353342700712,0.0161091129021709,0,0
"220",0,0,0,0,0.0242718901714283,0.0126465223142439,0,0
"221",0,0,0,0,0.0303926787616507,0.015396773276156,0,0
"222",0,0,0,0,0.0233982423766603,0.0121731141304778,0,0
"223",0,0,0,0,0.030816569501115,0.0156341790222746,0,0
"224",0,0,0,0,0.0233523666983223,0.0121524718170231,0,0
"225",0,0,0,0,0.0314612249208472,0.0159598487192481,0,0
"226",0,0,0,0,0.0241383169296335,0.0125744110884775,0,0
"227",0,0,0,0,0.0308963756096228,0.0156617403124143,0,0
"228",0,0,0,0,0.0239938688515389,0.0125010092581462,0,0
"229",0,0,0,0,0.0310487760102235,0.0157348203388935,0,0
"230",0,0,0,0,0.0230618487654826,0.0119891629561628,0,0
"231",0,0,0,0,0.0313585216789136,0.0159141139102689,0,0
"232",0,0,0,0,0.0242623113329366,0.0126543357827398,0,0
"233",0,0,0,0,0.0314718605003111,0.015975776856443,0,0
"234",0,0,0,0,0.0242784797978265,0.0126577674426942,0,0
"235",0,0,0,0,0.0299623436153483,0.0151697654352906,0,0
"236",0,0,0,0,0.022489695080235,0.0116744333530749,0,0
"237",0,0,0,0,0.0305930396973997,0.0155246317803235,0,0
"238",0,0,0,0,0.0235363919325886,0.0122468193634342,0,0
"239",0,0,0,0,0.0312608196785991,0.0158618352984425,0,0
"240",0,0,0,0,0.0237529325394294,0.0123624433914438,0,0
"241",0,0,0,0,0.0313379456038338,0.0158921268748593,0,0
"242",0,0,0,0,0.0230718475669995,0.0119895974377343,0,0
"243",0,0,0,0,0.0301439063645244,0.0152659463851508,0,0
"244",0,0,0,0,0.0221673782580047,0.0114998121980755,0,0
"245",0,0,0,0,0.0311895249776025,0.0158225494027495,0,0
"246",0,0,0,0,0.0233542048931534,0.0121528794966652,0,0
"247",0,0,0,0,0.0310765508548093,0.0157595650295747,0,0
"248",0,0,0,0,0.0239692591355752,0.012483784896165,0,0
"249",0,0,0,0,0.0305337174920273,0.0154765431655039,0,0
"250",0,0,0,0,0.0231625659039487,0.0120386552599169,0,0
"251",0,0,0,0,0.0305233431611672,0.0154834773548187,0,0
"252",0,0,0,0,0.0229762500215722,0.0119515776642669,0,0
"253",0,0,0,0,0.0312689746002521,0.0158633496136431,0,0
"254",0,0,0,0,0.0226772606900574,0.0117734115148406,0,0
"255",0,0,0,0,0.0304300149414626,0.0154141726922877,0,0
"256",0,0,0,0,0.0234000367083626,0.0121667917201827,0,0
"257",0,0,0,0,0.0309240280030204,0.0156714308069774,0,0
"258",0,0,0,0,0.0238405130030566,0.0124110801389599,0,0
"259",0,0,0,0,0.0323233600957781,0.0164165675135114,0,0
"260",0,0,0,0,0.0242160368999568,0.0126165452807494,0,0
"261",0,0,0,0,0.0321110492429406,0.016326199513533,0,0
"262",0,0,0,0,0.0250617562210702,0.0130991994267413,0,0
"263",0,0,0,0,0.0314068719977312,0.015935514716929,0,0
"264",0,0,0,0,0.0240427545511434,0.012525842460661,0,0
"265",0,0,0,0,0.0309897910574475,0.0157173805599491,0,0
"266",0,0,0,0,0.0246972996127265,0.0128803884063426,0,0
"267",0,0,0,0,0.0301429965862463,0.0152724979128722,0,0
"268",0,0,0,0,0.023131697769528,0.0120194255752574,0,0
"269",0,0,0,0,0.0299521655624655,0.0151579192732291,0,0
"270",0,0,0,0,0.0228717783907447,0.0118780171833123,0,0
"271",0,0,0,0,0.0311237916977775,0.0157704898462609,0,0
"272",0,0,0,0,0.0230493560605008,0.0119828358306288,0,0
"273",0,0,0,0,0.0310957705774391,0.0157780504290915,0,0
"274",0,0,0,0,0.0231733318188681,0.0120544588061259,0,0
"275",0,0,0,0,0.0310852194903651,0.0157644517407277,0,0
"276",0,0,0,0,0.023234346569194,0.0120735244227631,0,0
"277",0,0,0,0,0.0302667249482483,0.0153336647641608,0,0
"278",0,0,0,0,0.0226004413342824,0.0117289542983368,0,0
"279",0,0,0,0,0.0309252364110134,0.0156784471295782,0,0
"280",0,0,0,0,0.0240241515469078,0.0125054453334269,0,0
"281",0,0,0,0,0.0306489272414358,0.0155410969190382,0,0
"282",0,0,0,0,0.023257551538071,0.0120940125764092,0,0
"283",0,0,0,0,0.029900304081304,0.0151388099820638,0,0
"284",0,0,0,0,0.0222678737098707,0.0115490959799873,0,0
"285",0,0,0,0,0.0303339130518062,0.0153733099313426,0,0
"286",0,0,0,0,0.0238312809537978,0.0124105685225561,0,0
"287",0,0,0,0,0.0306138312846152,0.0155176442512149,0,0
"288",0,0,0,0,0.0219728024940444,0.0113934341454309,0,0
"289",0,0,0,0,0.0301272670540587,0.015256924757848,0,0
"290",0,0,0,0,0.0231451337263788,0.0120231878364638,0,0
"291",0,0,0,0,0.0305944372083351,0.0155094946787753,0,0
"292",0,0,0,0,0.0237359324723303,0.0123486399001737,0,0
"293",0,0,0,0,0.0309901183203252,0.015710561242772,0,0
"294",0,0,0,0,0.0230743533916037,0.0119996470875209,0,0
"295",0,0,0,0,0.0305257901224442,0.0154644588203637,0,0
"296",0,0,0,0,0.0230663584807051,0.0119781730269836,0,0
"297",0,0,0,0,0.0303426723707774,0.0153807871610498,0,0
"298",0,0,0,0,0.0233979777271326,0.0121672892003875,0,0
"299",0,0,0,0,0.0311783127457402,0.0158180929804486,0,0
"300",0,0,0,0,0.0231111149574922,0.0120054266457702,0,0
"301",0,0,0,0,0.0295164261866728,0.0149351847603824,0,0
"302",0,0,0,0,0.0224061101895649,0.01161605923299,0,0
"303",0,0,0,0,0.0302512447212629,0.0153250760429349,0,0
"304",0,0,0,0,0.0225695946747601,0.0117179068608026,0,0
"305",0,0,0,0,0.0315268540400239,0.0159887660986884,0,0
"306",0,0,0,0,0.0232766309539363,0.0120995710695285,0,0
"307",0,0,0,0,0.0322909990783903,0.0164116233605204,0,0
"308",0,0,0,0,0.0250141242228359,0.0130641299401981,0,0
"309",0,0,0,0,0.0297116538712532,0.0150444116215188,0,0
"310",0,0,0,0,0.022873194338491,0.0118772126399398,0,0
"311",0,0,0,0,0.0315624515073771,0.0160183188929177,0,0
"312",0,0,0,0,0.0230255062997218,0.0119650896493862,0,0
"313",0,0,0,0,0.0315247388872061,0.0160015520174023,0,0
"314",0,0,0,0,0.0235496123599828,0.0122530081661455,0,0
"315",0,0,0,0,0.0309326523608667,0.015705595611173,0,0
"316",0,0,0,0,0.0241719004527507,0.0126020158791778,0,0
"317",0,0,0,0,0.0306104415557749,0.0154982346120979,0,0
"318",0,0,0,0,0.0230551573407487,0.0119735024604189,0,0
"319",0,0,0,0,0.0302704578205289,0.0153289540484752,0,0
"320",0,0,0,0,0.0223026060022776,0.0115676669734027,0,0
"321",0,0,0,0,0.0306736881960552,0.0155510052279932,0,0
"322",0,0,0,0,0.0236154654639278,0.0122895406989466,0,0
"323",0,0,0,0,0.0304133203270195,0.0154091502620385,0,0
"324",0,0,0,0,0.0232144027243946,0.0120695594179114,0,0
"325",0,0,0,0,0.0310591767055884,0.0157376399638469,0,0
"326",0,0,0,0,0.0235114150360975,0.0122279406715737,0,0
"327",0,0,0,0,0.031616758222048,0.0160581907037212,0,0
"328",0,0,0,0,0.0240529207452062,0.0125257793626645,0,0
"329",0,0,0,0,0.0311808610438259,0.0158232492766365,0,0
"330",0,0,0,0,0.0233184778966772,0.012130078537233,0,0
"331",0,0,0,0,0.0305041719600408,0.0154548421753867,0,0
"332",0,0,0,0,0.0240069099852746,0.0125018718953834,0,0
"333",0,0,0,0,0.03065388626003,0.0155389976337248,0,0
"334",0,0,0,0,0.0235218127550546,0.0122342479875457,0,0
"335",0,0,0,0,0.0310659305090526,0.0157636761475057,0,0
"336",0,0,0,0,0.0239867095730656,0.0124895223993428,0,0
"337",0,0,0,0,0.0309584282929778,0.0157074684860047,0,0
"338",0,0,0,0,0.0230324299835334,0.0119619776683922,0,0
"339",0,0,0,0,0.0313262673359335,0.0158972890559914,0,0
"340",0,0,0,0,0.0225999929521585,0.0117292318872477,0,0
"341",0,0,0,0,0.030784470969694,0.0156160022942902,0,0
"342",0,0,0,0,0.0235864375586096,0.0122711790507689,0,0
"343",0,0,0,0,0.0303545880341194,0.0153776269938712,0,0
"344",0,0,0,0,0.022056729526879,0.0114373380254749,0,0
"345",0,0,0,0,0.0303940065189872,0.015407052031345,0,0
"346",0,0,0,0,0.0226332747172527,0.0117547233506267,0,0
"347",0,0,0,0,0.0314411531623503,0.015954675724332,0,0
"348",0,0,0,0,0.0234019770240839,0.0121657265995899,0,0
"349",0,0,0,0,0.0302459430989087,0.0153115027374556,0,0
"350",0,0,0,0,0.0226850958033752,0.0117799216998455,0,0
"351",0,0,0,0,0.0308967886965751,0.0156599989204427,0,0
"352",0,0,0,0,0.0225009611731035,0.0116806408542511,0,0
"353",0,0,0,0,0.0309112921437834,0.015667875512341,0,0
"354",0,0,0,0,0.0234693093939853,0.012210193176704,0,0
"355",0,0,0,0,0.0296985386036471,0.0150382368441086,0,0
"356",0,0,0,0,0.0228288854989117,0.0118512215361803,0,0
"357",0,0,0,0,0.0311155798989081,0.0158017802658666,0,0
"358",0,0,0,0,0.0238163115863152,0.0124077082960213,0,0
"359",0,0,0,0,0.029868341393319,0.0151192623970342,0,0
"360",0,0,0,0,0.0230134131365919,0.0119589625157057,0,0
"361",0,0,0,0,0.0308578166240733,0.0156402185399967,0,0
"362",0,0,0,0,0.0231365382564627,0.0120353063349503,0,0
"363",0,0,0,0,0.0325443562496371,0.0165174020931977,0,0
"364",0,0,0,0,0.0234104911877127,0.0121731236698606,0,0
"365",0,0,0,0,0.0309750216471768,0.0156903032619136,0,0
"366",0,0,0,0,0.0231789256568171,0.0120413435385466,0,0
"367",0,0,0,0,0.0302924143534952,0.0153453405588326,0,0
"368",0,0,0,0,0.0228682099713661,0.0118787562828704,0,0
"369",0,0,0,0,0.0326260362054101,0.0165893372301425,0,0
"370",0,0,0,0,0.0235784498324762,0.0122818021053535,0,0
"371",0,0,0,0,0.0313738185941243,0.0159182387592672,0,0
"372",0,0,0,0,0.0235873019524357,0.0122768125097545,0,0
"373",0,0,0,0,0.0302600040681106,0.0153288549378954,0,0
"374",0,0,0,0,0.0232308580226005,0.0120626528179482,0,0
"375",0,0,0,0,0.0305429097720706,0.0154917169426419,0,0
"376",0,0,0,0,0.0226962799552772,0.0117979759044047,0,0
"377",0,0,0,0,0.0296544212171438,0.0150168475405295,0,0
"378",0,0,0,0,0.0220600739978528,0.0114430757942446,0,0
"379",0,0,0,0,0.0315299876816606,0.0160116328639351,0,0
"380",0,0,0,0,0.0239765821419555,0.0124938131094397,0,0
"381",0,0,0,0,0.0310589165290023,0.0157490666520973,0,0
"382",0,0,0,0,0.0239655627583858,0.01247721541143,0,0
"383",0,0,0,0,0.0313367470336277,0.0159050197788727,0,0
"384",0,0,0,0,0.024040447401091,0.0125199600792918,0,0
"385",0,0,0,0,0.0314812220467512,0.0159655204432533,0,0
"386",0,0,0,0,0.0230935974270041,0.0120073137871303,0,0
"387",0,0,0,0,0.0323946498924483,0.0164715008330145,0,0
"388",0,0,0,0,0.0251944298097243,0.0131646242964958,0,0
"389",0,0,0,0,0.0302104240954497,0.0153139378528772,0,0
"390",0,0,0,0,0.0238641308791524,0.0124230774850772,0,0
"391",0,0,0,0,0.0298862101901594,0.0151288184015737,0,0
"392",0,0,0,0,0.0225808396010251,0.0117241057218262,0,0
"393",0,0,0,0,0.0309286013149626,0.0156788404877006,0,0
"394",0,0,0,0,0.0232981956545352,0.0121120472525185,0,0
"395",0,0,0,0,0.0305839943089333,0.015497551214893,0,0
"396",0,0,0,0,0.0228121747151764,0.0118478268969269,0,0
"397",0,0,0,0,0.0308611328549249,0.0156569791224493,0,0
"398",0,0,0,0,0.0230375504757873,0.0119711925083432,0,0
"399",0,0,0,0,0.0307407892672292,0.0155773231604701,0,0
"400",0,0,0,0,0.0241407978594168,0.0125741055573139,0,0
"401",0,0,0,0,0.0320131854045835,0.0162553839053656,0,0
"402",0,0,0,0,0.0232069162078764,0.0120688678100379,0,0
"403",0,0,0,0,0.0316448078001351,0.0160565896787253,0,0
"404",0,0,0,0,0.0240168967467939,0.0125079906233494,0,0
"405",0,0,0,0,0.0318593129335952,0.0161799690196471,0,0
"406",0,0,0,0,0.0240669171182618,0.0125381198575133,0,0
"407",0,0,0,0,0.0316831070944036,0.0160970769138649,0,0
"408",0,0,0,0,0.0240089526641792,0.0125076193217101,0,0
"409",0,0,0,0,0.0318151095619828,0.0161527874454583,0,0
"410",0,0,0,0,0.0243609242766289,0.0127049840135286,0,0
"411",0,0,0,0,0.0311387674320315,0.0157887721431822,0,0
"412",0,0,0,0,0.0228036790940704,0.0118517531331027,0,0
"413",0,0,0,0,0.0306015659072869,0.0155142273456837,0,0
"414",0,0,0,0,0.0234982470013165,0.0122222880567668,0,0
"415",0,0,0,0,0.0320007320146814,0.0162465502853612,0,0
"416",0,0,0,0,0.0242518281223085,0.0126405209510873,0,0
"417",0,0,0,0,0.0305113859642896,0.0154597649336373,0,0
"418",0,0,0,0,0.0233583452551405,0.0121394994546348,0,0
"419",0,0,0,0,0.030502692084349,0.0154654287875089,0,0
"420",0,0,0,0,0.0238475548265584,0.0124084471493282,0,0
"421",0,0,0,0,0.0313515737649036,0.0159026158927374,0,0
"422",0,0,0,0,0.0238379006255935,0.0124197203196202,0,0
"423",0,0,0,0,0.0309621938994464,0.0157101913001498,0,0
